y,dNdeta,dNdy,PreEq,Hydro
0,2240,2.34004,2.27942,0.0606211
0,2240,1.92241,1.84811,0.0743009
0,2240,2.41111,2.35687,0.0542382
0,2240,2.82101,2.75194,0.0690681
0,2240,1.96579,1.88076,0.085027
0,2240,2.30649,2.24762,0.058866
0,2240,2.73242,2.67053,0.0618882
0,2240,2.71383,2.64212,0.0717156
0,2240,2.30195,2.21354,0.0884182
0,2240,2.5945,2.53644,0.0580567
0,2240,3.08462,3.02346,0.0611565
0,2240,2.6956,2.61527,0.080325
0,2240,2.34916,2.29439,0.0547714
0,2240,1.85079,1.78308,0.0677035
0,2240,2.17536,2.11515,0.0602093
0,2240,2.82467,2.74878,0.0758838
0,2240,2.09419,2.01096,0.0832229
0,2240,2.7229,2.6608,0.0621052
0,2240,1.6981,1.62564,0.0724601
0,2240,1.94045,1.86762,0.0728372
0,2240,2.36769,2.29393,0.0737611
